"Format","AiM CSV File"
"Session","Fuji GP Sh"
"Vehicle","SFJ"
"Racer","CMD"
"Championship","Fuji Practice"
"Comment",""
"Date","11/04/2025"
"Time","15:50:07"
"Sample Rate","20"
"Duration","1696.94"
"Segment","Session"
"Beacon Markers","193.611","320.961","450.167","569.437","688.127","819.303","947.652","1079.43","1202.58","1322.38","1445.26","1578.53","1696.96"
"Segment Times","3:13.611","2:07.350","2:09.206","1:59.270","1:58.690","2:11.176","2:08.349","2:11.778","2:03.153","1:59.801","2:02.877","2:13.267","1:58.430"

"Time","GPS Speed","GPS Heading","GPS Latitude","GPS Longitude","GPS Altitude","GPS Nsat","GPS PosAccuracy","GPS SpdAccuracy","GPS LatAcc","GPS InlineAcc","GPS Yaw Rate","Predictive Time","Best Run Diff","Best Today Diff","Prev Lap Diff","Ref Lap Diff","LoggerTemp","External Voltage","ADC Voffset","Lateral Grip","RPM","WT","steering","BRK","ACCEL","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","Luminosity","StartRec"
"s","km/h","deg","deg","deg","m"," ","m","km/h","g","g","deg/s","ms","ms","ms","ms","ms","C","V","mV"," ","rpm","C","deg","bar","mm","g","g","g","deg/s","deg/s","deg/s","%"," "

"187.550","178.5827","51.2874","35.37044610","138.92430967","615.05","14","0.55","0.36","0.01","-0.00","0.1","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","0","6427","47.8","-27.6","-0.12","52","-0.05","0.02","-0.87","-0.6","-0.3","-0.2","9.76","1"
"187.600","178.8523","51.3431","35.37046010","138.92433108","615.06","14","0.55","0.36","-0.09","0.18","-1.0","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","-1","6428","47.6","-27.2","-0.13","51","0.17","0.03","-1.08","-0.2","-1.1","0.1","9.76","1"
"187.650","179.3648","51.2869","35.37047409","138.92435253","615.06","14","0.55","0.36","0.07","0.28","0.8","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","-0","6428","47.6","-26.8","-0.16","51","0.14","-0.01","-1.23","0.3","-0.4","0.3","9.76","1"
"187.700","179.6659","51.2923","35.37048813","138.92437402","615.05","14","0.55","0.36","0.00","0.16","0.0","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","0","6443","47.7","-26.9","-0.19","52","0.03","0.05","-1.13","0.9","0.9","0.1","9.76","1"
"187.750","179.6442","51.0503","35.37050217","138.92439550","615.05","14","0.55","0.36","-0.01","-0.05","-0.1","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","-0","6444","47.7","-26.9","-0.14","52","0.19","-0.07","-1.14","-0.3","1.0","-0.2","9.77","1"
"187.800","179.6374","51.3549","35.37051631","138.92441695","615.05","14","0.55","0.36","-0.07","0.02","-0.8","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","0","6451","47.6","-26.5","-0.22","52","0.18","-0.09","-0.99","-1.4","-0.3","-0.5","9.77","1"
"187.850","179.8951","51.4090","35.37053033","138.92443844","615.07","14","0.55","0.36","-0.03","0.15","-0.3","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","-1","6452","47.7","-26.8","-0.17","52","-0.01","-0.02","-0.86","-0.1","-0.7","-0.4","9.77","1"
"187.900","180.1930","51.2604","35.37054439","138.92446005","615.08","14","0.55","0.36","0.06","0.15","0.7","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","-0","6464","47.6","-26.5","-0.09","52","0.17","-0.00","-1.01","0.2","1.5","-0.1","9.77","1"
"187.950","180.2937","51.2100","35.37055846","138.92448156","615.07","14","0.55","0.36","0.05","0.05","0.6","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","0","6475","47.7","-26.3","-0.14","52","0.11","0.04","-1.09","-0.0","1.6","0.2","9.77","1"
"188.000","180.5664","51.2172","35.37057258","138.92450311","615.07","14","0.55","0.36","-0.13","0.18","-1.4","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","-0","6476","47.7","-26.7","-0.15","52","-0.09","0.04","-0.94","-0.3","0.6","0.5","9.78","1"
"188.050","180.5986","51.4087","35.37058672","138.92452468","615.07","14","0.55","0.36","0.03","0.02","0.4","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","0","6473","47.7","-26.8","-0.12","52","0.19","-0.02","-0.93","-0.1","-1.9","0.3","9.78","1"
"188.100","180.7992","51.2296","35.37060082","138.92454636","615.08","14","0.55","0.36","0.01","0.12","0.1","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","0","6484","47.8","-25.8","-0.17","52","0.11","-0.02","-0.96","1.0","-0.2","0.9","9.78","1"
"188.150","180.7771","51.5301","35.37061494","138.92456791","615.09","14","0.55","0.39","0.06","-0.05","0.7","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","-0","6497","47.7","-25.9","0.12","41","-0.01","-0.01","-0.92","0.6","1.7","0.9","9.78","1"
"188.200","180.9390","51.4625","35.37062899","138.92458960","615.08","14","0.55","0.40","0.17","0.14","1.9","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","2","6510","47.7","-26.6","0.01","10","0.15","0.05","-1.40","-0.5","2.1","0.6","9.79","1"
"188.250","181.0966","51.2924","35.37064310","138.92461132","615.08","14","0.55","0.40","0.01","0.08","0.1","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","2","6407","47.7","-29.0","0.22","1","0.22","-0.07","-1.23","-0.0","-1.4","-0.5","9.79","1"
"188.300","181.2913","51.2032","35.37065727","138.92463301","615.08","14","0.55","0.40","-0.12","0.14","-1.3","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","1","6004","47.7","-29.7","0.16","0","-0.35","-0.22","-0.90","3.3","-6.1","-0.8","9.79","1"
"188.350","181.4671","51.5412","35.37067148","138.92465469","615.08","14","0.55","0.40","0.05","0.06","0.6","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","1","5434","47.7","-28.9","0.33","0","-0.38","-0.14","-1.67","0.7","-0.6","0.5","9.79","1"
"188.400","180.8258","51.3701","35.37068550","138.92467633","615.08","14","0.55","0.40","0.16","-0.44","1.8","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","1","5413","47.7","-29.0","0.45","6","-0.07","-0.10","-1.34","-0.7","1.5","0.1","9.80","1"
"188.450","179.7517","51.2080","35.37069939","138.92469765","615.11","14","0.55","0.40","-0.20","-0.59","-2.2","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","-1","5556","47.7","-29.7","0.23","35","-0.17","-0.04","-1.08","-1.2","-4.0","-0.6","9.80","1"
"188.500","179.3980","51.2297","35.37071341","138.92471904","615.11","14","0.55","0.40","0.03","-0.16","0.3","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","-0","5624","47.7","-28.0","-0.02","50","0.30","0.02","-1.76","-0.5","-3.5","-0.9","9.80","1"
"188.550","179.4784","51.5139","35.37072745","138.92474048","615.11","14","0.55","0.40","-0.20","0.05","-2.3","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","-1","5740","47.7","-27.0","0.02","52","0.75","-0.06","-1.80","0.9","1.1","-0.9","9.81","1"
"188.600","179.8962","51.0104","35.37074145","138.92476208","615.11","14","0.55","0.40","0.09","0.28","1.0","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","-3","5634","47.8","-26.6","-0.10","52","0.20","-0.20","-0.99","0.7","1.1","-0.4","9.81","1"
"188.650","180.0231","51.2220","35.37075559","138.92478350","615.10","14","0.55","0.40","-0.04","0.07","-0.4","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","-1","5584","47.8","-26.1","0.09","52","-0.05","-0.08","-1.44","-0.6","-0.5","0.2","9.81","1"
"188.700","180.1817","51.1932","35.37076974","138.92480509","615.12","14","0.55","0.40","-0.00","0.10","-0.0","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","-1","5562","47.7","-26.2","0.02","52","0.18","0.13","-1.93","0.4","-0.9","1.5","9.81","1"
"188.750","180.4465","51.2260","35.37078386","138.92482663","615.13","14","0.55","0.40","0.02","0.16","0.2","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","-0","5599","47.6","-26.4","-0.16","52","0.06","0.16","-1.67","0.3","-1.5","2.0","9.82","1"
"188.800","180.5608","51.4049","35.37079798","138.92484819","615.11","14","0.55","0.40","0.01","0.04","0.1","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","-0","5586","47.6","-25.7","-0.33","52","0.15","0.18","-1.91","-0.2","-1.4","2.0","9.82","1"
"188.850","180.6571","51.1048","35.37081209","138.92486987","615.11","14","0.55","0.36","-0.01","0.05","-0.1","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","0","5597","47.8","-26.4","-0.07","52","0.13","0.12","-1.78","0.3","-1.5","1.8","9.82","1"
"188.900","180.5319","51.2741","35.37082623","138.92489136","615.11","13","0.55","0.38","-0.04","-0.07","-0.5","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","-0","5596","47.8","-26.5","-0.13","52","-0.39","-0.07","-1.06","-0.1","-1.5","1.6","9.82","1"
"188.950","180.6456","51.2798","35.37084036","138.92491296","615.12","13","0.55","0.40","0.01","0.10","0.1","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","-0","5603","47.8","-26.1","-0.19","52","-0.02","0.10","-1.72","-0.9","0.3","1.3","9.83","1"
"189.000","180.9288","51.3663","35.37085451","138.92493460","615.13","13","0.55","0.40","0.09","0.16","1.0","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","0","5608","47.7","-27.1","-0.10","52","0.42","0.14","-1.89","-0.3","0.8","0.9","9.83","1"
"189.050","181.1539","51.2256","35.37086864","138.92495630","615.13","13","0.55","0.39","0.08","0.13","0.9","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","1","5619","47.8","-27.2","-0.17","52","0.01","0.04","-1.53","-0.2","-1.0","1.0","9.83","1"
"189.100","181.4510","51.3306","35.37088282","138.92497794","615.12","13","0.55","0.36","-0.04","0.17","-0.5","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","1","5612","47.8","-26.4","-0.17","52","-0.11","0.16","-1.94","-0.0","-0.5","1.1","9.84","1"
"189.150","181.4635","51.4185","35.37089696","138.92499962","615.13","13","0.55","0.36","-0.00","-0.03","-0.0","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","1","5623","47.8","-25.5","-0.13","52","0.48","0.16","-2.25","0.4","0.8","0.6","9.84","1"
"189.200","181.3544","51.4697","35.37091109","138.92502133","615.14","13","0.55","0.36","0.26","-0.06","2.8","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","2","5628","47.8","-25.9","-0.18","52","0.53","0.14","-2.00","-0.9","1.8","0.3","9.84","1"
"189.250","181.5645","51.4636","35.37092521","138.92504307","615.14","13","0.55","0.36","-0.05","0.12","-0.6","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","1","5629","47.8","-25.9","-0.15","52","0.23","0.22","-2.00","-0.6","1.4","-0.4","9.84","1"
"189.300","181.6821","51.4107","35.37093932","138.92506481","615.15","13","0.55","0.36","0.09","0.06","1.0","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","2","5632","47.8","-26.3","-0.16","52","0.48","0.16","-2.14","-0.1","0.6","-1.2","9.84","1"
"189.350","182.0228","51.6675","35.37095355","138.92508667","615.16","13","0.55","0.36","0.03","0.24","0.4","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","2","5637","47.8","-26.6","-0.18","52","0.27","-0.04","-1.55","-0.1","1.0","-0.7","9.84","1"
"189.400","182.2657","51.6396","35.37096769","138.92510860","615.16","13","0.55","0.40","0.23","0.10","2.6","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","2","5649","47.8","-27.6","-0.16","52","-0.28","-0.16","-1.09","0.0","1.6","-0.5","9.84","1"
"189.450","182.2318","51.4512","35.37098177","138.92513042","615.16","13","0.55","0.40","-0.04","-0.02","-0.4","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","2","5649","47.7","-28.3","-0.21","52","-0.01","0.12","-1.62","0.0","-1.2","-0.7","9.84","1"
"189.500","182.3324","51.5847","35.37099598","138.92515229","615.16","13","0.55","0.40","-0.01","0.06","-0.1","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","1","5647","47.7","-29.0","-0.12","52","0.26","0.04","-1.71","-0.0","-0.5","-0.2","9.83","1"
"189.550","182.4811","51.5342","35.37101015","138.92517420","615.16","13","0.55","0.40","0.00","0.08","0.0","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","1","5656","47.7","-29.1","-0.12","52","0.12","-0.19","-0.94","0.1","0.9","0.2","9.83","1"
"189.600","182.5584","51.4740","35.37102429","138.92519603","615.17","13","0.55","0.40","-0.01","0.04","-0.1","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","-0","5664","47.7","-28.9","-0.15","52","-0.01","-0.03","-1.26","1.0","-0.7","-0.4","9.83","1"
"189.650","182.7378","51.6156","35.37103850","138.92521792","615.17","13","0.55","0.40","0.08","0.10","0.9","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","0","5663","47.7","-29.2","-0.14","52","0.09","-0.02","-1.78","0.8","1.3","-1.0","9.83","1"
"189.700","182.9472","51.4532","35.37105268","138.92523987","615.18","13","0.55","0.38","-0.01","0.12","-0.1","-12290","-12290","-12290","-12290","-12290","16.5","13.4","197.9","1","5670","47.7","-29.3","-0.17","52","0.23","-0.18","-1.13","0.8","1.2","-0.5","9.83","1"
"189.750","183.3746","51.8451","35.37106699","138.92526190","615.19","13","0.55","0.36","-0.08","0.27","-0.9","-12290","-12290","-12290","-12290","-12290","16.5","13.4","197.9","-0","5679","47.8","-29.1","-0.15","52","0.29","-0.23","-1.22","-0.1","-1.4","-0.4","9.82","1"
"189.800","183.1260","51.0968","35.37108107","138.92528387","615.18","13","0.55","0.36","0.22","-0.24","2.4","-12290","-12290","-12290","-12290","-12290","16.5","13.4","197.9","1","5664","47.8","-28.7","-0.11","52","0.11","0.09","-2.07","-0.7","0.1","-0.3","9.82","1"
"189.850","183.1460","51.4695","35.37109544","138.92530571","615.19","13","0.55","0.36","-0.22","0.02","-2.5","-12290","-12290","-12290","-12290","-12290","16.5","13.4","197.9","-1","5688","47.8","-28.8","-0.15","52","0.19","0.12","-2.19","0.1","1.1","-0.1","9.82","1"
"189.900","183.3498","51.5129","35.37110967","138.92532763","615.20","14","0.55","0.38","-0.03","0.12","-0.4","-12290","-12290","-12290","-12290","-12290","16.5","13.4","197.9","-2","5691","47.8","-27.7","-0.13","52","0.02","-0.09","-1.48","0.5","-0.8","-0.1","9.82","1"
"189.950","183.7068","51.4741","35.37112393","138.92534962","615.19","13","0.55","0.40","0.03","0.21","0.3","-12290","-12290","-12290","-12290","-12290","16.5","13.4","197.9","-1","5690","47.8","-27.7","-0.15","52","0.20","-0.05","-1.45","-0.5","-1.2","0.6","9.82","1"
"190.000","184.1379","51.4652","35.37113827","138.92537172","615.20","13","0.55","0.40","0.01","0.25","0.1","-12290","-12290","-12290","-12290","-12290","16.5","13.4","197.9","-2","5685","47.8","-27.4","-0.20","52","0.18","0.01","-1.69","-0.4","-0.6","-0.1","9.81","1"
"190.050","184.2504","51.5591","35.37115266","138.92539387","615.21","13","0.55","0.40","0.04","0.05","0.4","-12290","-12290","-12290","-12290","-12290","16.5","13.4","197.9","0","5703","47.8","-27.6","-0.12","52","0.05","0.15","-1.97","0.4","-1.8","-0.1","9.81","1"
"190.100","184.0527","51.6692","35.37116691","138.92541588","615.21","13","0.55","0.40","0.05","-0.12","0.5","-12290","-12290","-12290","-12290","-12290","16.5","13.4","197.9","1","5704","47.7","-27.2","-0.18","52","-0.09","-0.04","-1.43","0.3","0.3","0.0","9.81","1"
"190.150","183.9658","51.2777","35.37118112","138.92543793","615.21","13","0.55","0.40","-0.05","-0.02","-0.6","-12290","-12290","-12290","-12290","-12290","16.5","13.4","197.9","1","5711","47.7","-26.8","-0.15","52","0.12","-0.14","-1.25","0.1","-0.2","0.4","9.81","1"
"190.200","184.3525","51.4825","35.37119547","138.92545988","615.21","14","0.55","0.40","-0.11","0.26","-1.2","-12290","-12290","-12290","-12290","-12290","16.5","13.4","197.9","-0","5709","47.8","-27.4","-0.17","52","0.55","0.02","-2.12","-0.1","-1.0","0.6","9.81","1"
"190.250","184.5601","51.4543","35.37120988","138.92548208","615.22","14","0.55","0.40","-0.06","0.11","-0.6","-12290","-12290","-12290","-12290","-12290","16.5","13.4","197.9","-1","5715","47.7","-27.1","-0.16","52","0.60","0.09","-2.57","0.0","0.2","0.2","9.80","1"
"190.300","184.5968","51.4511","35.37122425","138.92550420","615.23","14","0.55","0.40","-0.01","0.02","-0.1","-12290","-12290","-12290","-12290","-12290","16.5","13.4","197.9","-2","5723","47.8","-27.1","-0.15","52","0.22","0.03","-1.88","0.9","-0.1","0.2","9.79","1"
"190.350","184.7522","51.3316","35.37123862","138.92552631","615.24","14","0.55","0.40","0.09","0.10","1.0","-12290","-12290","-12290","-12290","-12290","16.5","13.4","197.9","-1","5724","47.9","-27.4","-0.16","52","-0.18","-0.06","-1.32","0.2","-0.6","0.5","9.78","1"
"190.400","185.0230","51.4894","35.37125307","138.92554845","615.23","14","0.55","0.40","-0.08","0.16","-0.8","-12290","-12290","-12290","-12290","-12290","16.5","13.4","197.9","-0","5722","47.9","-27.5","-0.11","52","0.13","-0.00","-1.60","-1.4","1.9","0.1","9.77","1"
"190.450","185.1098","51.3914","35.37126748","138.92557066","615.24","14","0.55","0.40","0.01","0.05","0.1","-12290","-12290","-12290","-12290","-12290","16.5","13.4","197.9","0","5742","47.8","-27.4","-0.17","52","0.50","-0.03","-1.60","-1.2","2.1","-0.9","9.75","1"
"190.500","185.1108","51.3972","35.37128190","138.92559281","615.25","14","0.55","0.40","-0.06","-0.00","-0.6","-12290","-12290","-12290","-12290","-12290","16.5","13.4","197.9","0","5746","47.8","-27.6","-0.17","52","0.45","-0.12","-1.75","-0.0","-1.2","-1.2","9.74","1"
"190.550","185.2177","51.3451","35.37129631","138.92561495","615.25","14","0.55","0.40","-0.06","0.08","-0.6","-12290","-12290","-12290","-12290","-12290","16.5","13.4","197.9","-1","5732","47.9","-27.8","-0.12","52","0.15","-0.30","-1.19","0.5","0.6","-1.4","9.73","1"
"190.600","185.4533","51.3016","35.37131080","138.92563716","615.27","14","0.55","0.40","-0.03","0.14","-0.3","-12290","-12290","-12290","-12290","-12290","16.5","13.4","197.9","-1","5749","47.8","-27.6","-0.16","52","-0.02","-0.12","-0.96","-0.3","0.7","-1.3","9.71","1"
"190.650","185.5575","51.3933","35.37132528","138.92565933","615.28","14","0.55","0.40","-0.06","0.06","-0.6","-12290","-12290","-12290","-12290","-12290","16.5","13.4","197.9","-2","5751","47.8","-27.2","-0.20","52","-0.07","0.11","-1.48","-0.0","0.4","-1.8","9.70","1"
"190.700","185.5708","51.5174","35.37133974","138.92568154","615.28","14","0.55","0.40","0.05","0.00","0.5","-12290","-12290","-12290","-12290","-12290","16.5","13.4","197.9","-1","5752","47.8","-26.7","-0.13","52","0.12","0.09","-1.88","-0.1","1.7","-1.3","9.69","1"
"190.750","185.7150","51.3936","35.37135417","138.92570380","615.28","14","0.55","0.40","0.07","0.11","0.8","-12290","-12290","-12290","-12290","-12290","16.5","13.4","197.9","0","5764","47.8","-27.0","-0.17","52","0.59","0.04","-1.96","0.1","0.9","-0.3","9.67","1"
"190.800","186.0704","51.0740","35.37136871","138.92572614","615.29","14","0.55","0.40","0.07","0.21","0.7","-12290","-12290","-12290","-12290","-12290","16.5","13.4","197.9","1","5767","47.7","-26.5","-0.17","52","0.42","-0.14","-1.32","0.4","0.2","-0.6","9.66","1"
"190.850","186.2377","51.3777","35.37138332","138.92574831","615.29","14","0.55","0.40","-0.21","0.10","-2.3","-12290","-12290","-12290","-12290","-12290","16.5","13.4","197.9","-0","5761","47.7","-26.5","-0.18","52","0.06","-0.22","-1.08","-0.2","0.6","-0.7","9.65","1"
"190.900","186.4652","51.3995","35.37139784","138.92577060","615.30","14","0.55","0.40","-0.02","0.13","-0.2","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","-1","5776","47.7","-26.3","-0.14","52","-0.13","-0.09","-1.02","-0.3","0.5","-0.3","9.63","1"
"190.950","186.5842","51.3407","35.37141234","138.92579289","615.30","14","0.55","0.40","0.06","0.06","0.6","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","-1","5783","47.8","-26.9","-0.16","52","-0.33","-0.03","-1.31","-0.6","1.3","-0.4","9.62","1"
"191.000","186.8740","51.2704","35.37142702","138.92581538","615.28","14","0.55","0.40","0.16","0.19","1.7","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","-0","5781","47.8","-26.7","-0.22","52","-0.22","0.08","-1.46","-0.6","3.3","0.1","9.61","1"
"191.050","187.0223","51.3588","35.37144160","138.92583769","615.27","14","0.55","0.41","-0.04","0.07","-0.4","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","1","5788","47.8","-26.5","-0.16","52","-0.06","0.02","-0.97","0.3","1.1","-0.4","9.59","1"
"191.100","187.0668","51.3811","35.37145621","138.92586009","615.27","13","0.55","0.43","-0.11","0.05","-1.1","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","1","5791","47.7","-26.7","-0.21","52","-0.03","-0.14","-0.67","0.3","-0.1","-0.8","9.58","1"
"191.150","187.2033","51.4079","35.37147081","138.92588250","615.27","13","0.55","0.43","0.14","0.06","1.5","-12290","-12290","-12290","-12290","-12290","16.5","13.4","198.0","1","5788","47.7","-26.3","-0.17","52","0.18","-0.28","-0.65","0.6","1.4","-0.3","9.57","1"
